33027,תקשורת אלקטרוני ואופטי,140712.01.5780.11, אריאלי יואל,א,17:00,17:45,לעו,450,תרגיל,14/30,
33028,סמינר באלקטרו-אופטיקה,140811.01.5780.31, קרסנטי אבי,ג,13:45,15:15,לעו,440,סמינר,10/--,
33029,סמינר באלקטרו אופטיקה ב,140821.01.5780.31, קרסנטי אבי,ג,13:45,15:15,לעו,440,סמינר,11/--,
33034,פיסיקה כללית א' (מכניקה),141011.01.5780.01, ברנר חיים,א,14:30,17:00,לעו,315,שעור,26/85,
33034,פיסיקה כללית א' (מכניקה),141011.01.5780.01, ברנר חיים,ג,14:30,16:00,לעו,315,שעור,26/85,
33034,פיסיקה כללית א' (מכניקה),141011.01.5780.11, ברנר חיים,ג,16:15,17:00,לעו,315,תרגיל,25/25,
33037,פיסיקה ב,141034.01.5780.01, סוקול יהושע,א,16:15,17:45,ויילר,160,שעור,62/85,
33037,פיסיקה ב,141034.01.5780.01, סוקול יהושע,ד,14:30,16:00,ויילר,160,שעור,62/85,
33037,פיסיקה ב,141034.01.5780.11, פיוטרקובסקי מנשה,א,18:00,18:45,לעו,470,תרגיל,31/25,
33037,פיסיקה ב,141034.01.5780.12, פיוטרקובסקי מנשה,א,18:45,19:30,לעו,470,תרגיל,31/25,
33038,שדות אלמ"ג,141035.01.5780.01, מנדלבאום יעקב,ד,17:00,19:30,לעו,440,שעור,24/--,
33038,שדות אלמ"ג,141035.01.5780.11, גולדין שלמה,ג,18:00,18:45,לעו,470,תרגיל,24/--,
33040,פיסיקה כללית ג' (מודרנית),141041.01.5780.01, שכטר יובל,ה,17:00,19:30,לעו,325,שעור,21/--,
33040,פיסיקה כללית ג' (מודרנית),141041.01.5780.11, שכטר יובל,ב,18:45,19:30,לעו,325,תרגיל,21/--,
33041,מכניקה סטטיסטית,141312.01.5780.01, כספי אבי (אברהם יצחק,ב,14:30,17:00,לעו,440,שעור,16/--,
